Currency,YYYYMMDD_HHMMSS,Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
EUR,20200715  11:15:00,1.14385,1.14395,1.14325,1.14335,1067,1.143615,415,15,0.000141,-0.000417,0.0003285,NO,NO
EUR,20200715  11:20:00,1.14335,1.1434,1.143,1.1433,1010,1.14318,416,20,-0.0006195,-0.001044,-0.001548,SELL,NO
EUR,20200715  11:25:00,1.1433,1.14365,1.14315,1.14365,632,1.143425,231,25,-0.0004815,-0.000207,-0.0005085,NO,NO
EUR,20200715  11:30:00,1.14365,1.1438,1.14345,1.14375,602,1.143605,258,30,-0.000429,0.000498,0.0003195,NO,NO
EUR,20200715  11:35:00,1.14375,1.1439,1.14315,1.1432,830,1.14351,350,35,-0.0003345,-3.3E-05,0.0001935,BUY,NO
EUR,20200715  11:40:00,1.1432,1.1432,1.14255,1.14285,1688,1.142835,614,40,-0.000936,-0.00186,-0.002142,SELL,EXECUTE
EUR,20200715  11:45:00,1.14285,1.1429,1.14235,1.1424,1211,1.14259,392,45,-0.0011055,-0.002343,-0.0027135,SELL,NO
EUR,20200715  11:50:00,1.1424,1.1426,1.14215,1.14225,1227,1.14236,432,50,-0.001245,-0.002775,-0.00279,SELL,NO
EUR,20200715  11:55:00,1.14225,1.14245,1.1421,1.1421,756,1.14228,277,55,-0.0014925,-0.002823,-0.0019575,NO,NO
EUR,20200715  12:00:00,1.1421,1.14225,1.1418,1.14195,1336,1.142005,507,0,-0.001926,-0.00342,-0.0018405,NO,NO
EUR,20200715  12:05:00,1.14195,1.14215,1.14185,1.1421,852,1.14202,279,5,-0.0018555,-0.003177,-0.0010395,NO,NO
EUR,20200715  12:10:00,1.1421,1.14245,1.14195,1.1424,1023,1.14225,336,10,-0.0015195,-0.002124,0.0003015,NO,NO
EUR,20200715  12:15:00,1.1424,1.14255,1.1421,1.1423,1245,1.14239,380,15,-0.0012795,-0.001041,0.0009045,BUY,NO
EUR,20200715  12:20:00,1.1423,1.14235,1.14195,1.14205,1215,1.14215,330,20,-0.001536,-0.000879,-5.85E-05,BUY,NO
EUR,20200715  12:25:00,1.14205,1.14225,1.142,1.1422,462,1.14211,179,25,-0.0014805,-0.000477,-0.000333,BUY,NO
EUR,20200715  12:30:00,1.1422,1.1422,1.14185,1.1419,536,1.142025,208,30,-0.001332,-0.000339,-0.00072,NO,NO
EUR,20200715  12:35:00,1.1419,1.14205,1.14175,1.14185,620,1.141925,216,35,-0.0010785,-0.000513,-0.0008775,NO,NO
EUR,20200715  12:40:00,1.14185,1.14205,1.1418,1.14185,502,1.141895,239,40,-0.0007455,-0.000651,-0.000567,BUY,EXECUTE
EUR,20200715  12:45:00,1.14185,1.142,1.14165,1.14195,806,1.141845,245,45,-0.0005565,-0.000858,-0.0005175,NO,NO
EUR,20200715  12:50:00,1.1419,1.1422,1.1418,1.14215,340,1.14202,135,50,-0.0001755,-0.000492,0.000351,NO,NO
EUR,20200715  12:55:00,1.14215,1.1423,1.1421,1.1423,556,1.142205,174,55,7.95E-05,8.7E-05,0.0010215,BUY,NO
EUR,20200715  13:00:00,1.14225,1.1423,1.14185,1.14205,451,1.14214,182,0,-3.15E-05,0.00021,0.0005355,BUY,NO
EUR,20200715  13:05:00,1.1421,1.1423,1.14195,1.1423,429,1.14212,168,5,-9.9E-05,0.000315,0.000243,NO,NO
EUR,20200715  13:10:00,1.14225,1.1424,1.14215,1.1422,687,1.14229,256,10,7.8E-05,0.000882,0.0006075,NO,NO
EUR,20200715  13:15:00,1.14215,1.14235,1.14205,1.14235,311,1.142225,148,15,6.75E-05,0.000729,0.0001305,NO,NO
EUR,20200715  13:20:00,1.14235,1.1425,1.14235,1.1424,392,1.142415,140,20,0.000435,0.001017,0.0007965,NO,NO
EUR,20200715  13:25:00,1.1424,1.1424,1.14205,1.14215,313,1.142255,118,25,0.0003195,0.000486,-2.7E-05,NO,NO
EUR,20200715  13:30:00,1.14215,1.14225,1.1421,1.1422,315,1.142185,120,30,0.000315,0.000153,-0.0004005,SELL,NO
EUR,20200715  13:35:00,1.14225,1.14245,1.14225,1.14235,280,1.14239,97,35,0.0005625,0.000483,0.000432,SELL,NO
EUR,20200715  13:40:00,1.1424,1.14255,1.14235,1.14245,281,1.14245,111,40,0.0005505,0.000615,0.0004995,NO,NO
EUR,20200715  13:45:00,1.14245,1.1425,1.14185,1.142,400,1.142115,159,45,7.5E-05,-0.000354,-0.000738,SELL,NO
EUR,20200715  13:50:00,1.142,1.14215,1.14195,1.14205,286,1.142055,117,50,-7.95E-05,-0.000579,-0.000828,SELL,NO
EUR,20200715  13:55:00,1.14205,1.14215,1.14195,1.14215,380,1.142035,142,55,-0.0001845,-0.000564,-0.000783,SELL,NO
EUR,20200715  14:00:00,1.1421,1.1423,1.1419,1.14205,582,1.14211,256,0,-0.0001005,-0.000483,-0.0001935,NO,NO
EUR,20200715  14:05:00,1.142,1.14215,1.14195,1.142,192,1.142035,71,5,-0.000273,-0.000684,-0.0001575,NO,NO
EUR,20200715  14:10:00,1.14205,1.14225,1.14205,1.14215,293,1.142155,102,10,-0.0001695,-0.000312,0.0003465,NO,NO
EUR,20200715  14:15:00,1.1421,1.14225,1.14195,1.142,457,1.142095,169,15,-0.00021,-0.000378,4.05E-05,NO,NO
EUR,20200715  14:20:00,1.142,1.1421,1.1419,1.14205,218,1.142015,100,20,-0.0003555,-0.000357,-0.0003015,NO,NO
EUR,20200715  14:25:00,1.1421,1.1422,1.14205,1.1422,310,1.14209,135,25,-0.000276,2.7E-05,5.4E-05,BUY,NO
EUR,20200715  14:30:00,1.1422,1.14245,1.1421,1.14235,401,1.142285,165,30,0,0.000543,0.0007065,BUY,NO
EUR,20200715  14:35:00,1.1423,1.14235,1.14225,1.14225,289,1.142295,147,35,5.1E-05,0.000507,0.0006255,BUY,NO
EUR,20200715  14:40:00,1.1423,1.1424,1.1423,1.1423,269,1.142345,89,40,0.0002175,0.000591,0.0006255,BUY,NO
EUR,20200715  14:45:00,1.1423,1.14245,1.14215,1.14245,245,1.142265,110,45,0.0002235,0.000456,4.05E-05,NO,NO
EUR,20200715  14:50:00,1.14245,1.1425,1.14215,1.1422,373,1.142355,140,50,0.0003555,0.000639,0.000207,NO,NO
EUR,20200715  14:55:00,1.14215,1.1425,1.1421,1.1421,1351,1.14224,334,55,0.0001875,0.000285,-0.00027,NO,NO
EUR,20200715  15:00:00,1.1421,1.14225,1.142,1.1421,958,1.14212,239,0,2.55E-05,-0.000123,-0.0006525,SELL,NO
EUR,20200715  15:05:00,1.1421,1.1421,1.1419,1.142,500,1.141975,189,5,-0.00012,-0.000669,-0.000972,SELL,NO
EUR,20200715  15:10:00,1.14195,1.14195,1.1418,1.14185,258,1.141875,113,10,-0.0002565,-0.001014,-0.001071,SELL,NO
EUR,20200715  15:15:00,1.14185,1.1421,1.1418,1.14195,325,1.141935,121,15,-0.0002235,-0.000912,-0.000423,NO,NO
EUR,20200715  15:20:00,1.142,1.1422,1.142,1.14215,169,1.1421,74,20,-8.55E-05,-0.000483,0.0004455,NO,NO
EUR,20200715  15:25:00,1.14215,1.1423,1.1421,1.1423,136,1.142195,60,25,-7.05E-05,-0.00012,0.0008055,NO,NO
EUR,20200715  15:30:00,1.14225,1.1424,1.1422,1.14235,203,1.142275,100,30,-2.7E-05,0.000246,0.0008955,BUY,NO
EUR,20200715  15:35:00,1.14235,1.14245,1.1423,1.1423,115,1.14237,52,35,6.6E-05,0.000762,0.0008775,BUY,NO
EUR,20200715  15:40:00,1.1423,1.1424,1.1422,1.14235,154,1.14229,83,40,-1.35E-05,0.000753,0.000198,NO,NO
EUR,20200715  15:45:00,1.14235,1.1427,1.1423,1.14265,291,1.142545,128,45,0.00036,0.001377,0.000945,NO,NO
EUR,20200715  15:50:00,1.14265,1.14265,1.14245,1.1425,254,1.14252,109,50,0.000417,0.001185,0.00054,NO,NO
EUR,20200715  15:55:00,1.1425,1.1427,1.1424,1.14245,797,1.142525,212,55,0.000567,0.000957,0.0003375,NO,NO
EUR,20200715  16:00:00,1.14245,1.1425,1.1423,1.1423,269,1.142425,114,0,0.0005385,0.000456,-0.000162,SELL,NO
EUR,20200715  16:05:00,1.14235,1.1425,1.14235,1.1425,138,1.14243,45,5,0.0005505,0.000354,-0.0002655,SELL,NO
EUR,20200715  16:10:00,1.1425,1.1426,1.14245,1.14255,159,1.142525,68,10,0.0005985,0.000372,0.00018,SELL,NO
EUR,20200715  16:15:00,1.1426,1.1428,1.1426,1.14275,172,1.142695,29,15,0.0006825,0.000633,0.0007875,NO,NO
EUR,20200715  16:20:00,1.14275,1.14285,1.1427,1.1428,79,1.14277,28,20,0.000642,0.00072,0.0009045,BUY,NO
EUR,20200715  16:25:00,1.14275,1.1428,1.1427,1.14275,30,1.14275,19,25,0.000561,0.000591,0.000522,NO,NO
EUR,20200715  16:30:00,1.1427,1.14275,1.1426,1.1427,67,1.14268,25,30,0.000372,0.000492,-1.8E-05,NO,NO
EUR,20200715  16:35:00,1.1427,1.14275,1.1426,1.14265,61,1.14265,27,35,0.0002625,0.000417,-0.0002655,NO,NO
EUR,20200715  16:40:00,1.14265,1.14265,1.14245,1.14255,285,1.142545,89,40,9E-05,6.3E-05,-0.000603,SELL,NO
EUR,20200715  16:45:00,1.1425,1.14255,1.14245,1.14255,70,1.142515,26,45,1.35E-05,-0.000216,-0.0005085,SELL,NO
EUR,20200715  16:50:00,1.1425,1.14275,1.1425,1.14275,114,1.142665,40,50,0.000228,-4.8E-05,0.000243,NO,NO
EUR,20200715  16:55:00,1.1427,1.14275,1.1426,1.14275,91,1.142665,32,55,0.0002265,-0.000141,0.0002565,NO,NO
EUR,20200716  09:30:00,1.1427,1.1432,1.14235,1.14285,1898,1.14282,719,30,0.0003615,0.000258,0.000801,NO,NO
EUR,20200716  09:35:00,1.14285,1.14375,1.1428,1.1435,2246,1.143355,780,35,0.0009,0.001677,0.0024795,BUY,NO
EUR,20200716  09:40:00,1.1435,1.1443,1.1434,1.14395,1613,1.143875,566,40,0.001428,0.003066,0.0035955,BUY,NO
EUR,20200716  09:45:00,1.144,1.14495,1.14395,1.1447,3838,1.144555,1150,45,0.0021975,0.004707,0.0049545,BUY,NO
EUR,20200716  09:50:00,1.14475,1.1448,1.14425,1.14445,3126,1.144625,919,50,0.002295,0.004866,0.0035055,NO,NO
EUR,20200716  09:55:00,1.14445,1.1448,1.14435,1.1444,1668,1.144615,498,55,0.0023505,0.004677,0.001845,NO,NO
EUR,20200716  10:00:00,1.14445,1.14465,1.14415,1.14415,2053,1.14441,633,0,0.002175,0.003681,-2.7E-05,NO,NO
EUR,20200716  10:05:00,1.1442,1.1447,1.144,1.1442,2497,1.144275,744,5,0.0020175,0.002631,-0.0009945,NO,NO
EUR,20200716  10:10:00,1.1442,1.1445,1.14405,1.14435,890,1.14422,377,10,0.001947,0.001365,-0.0009405,SELL,NO
EUR,20200716  10:15:00,1.1443,1.1444,1.1439,1.144,1732,1.144085,514,15,0.0017025,-4.2E-05,-0.001062,SELL,NO
EUR,20200716  10:20:00,1.144,1.14545,1.144,1.14545,2638,1.144905,870,20,0.0024345,0.00117,0.002367,NO,NO
EUR,20200716  10:25:00,1.1454,1.14555,1.1448,1.1452,3531,1.145105,964,25,0.0023115,0.001329,0.0026415,NO,NO
EUR,20200716  10:30:00,1.1452,1.1456,1.1449,1.14555,2091,1.145265,671,30,0.0019365,0.001881,0.0024705,NO,NO
EUR,20200716  10:35:00,1.1456,1.14565,1.14525,1.1456,1503,1.145435,444,35,0.001599,0.002532,0.002142,NO,NO
EUR,20200716  10:40:00,1.14555,1.14565,1.14495,1.14495,1028,1.1453,328,40,0.001059,0.002526,0.000441,NO,NO
EUR,20200716  10:45:00,1.145,1.1453,1.1449,1.1453,1042,1.145105,403,45,0.0006645,0.001761,-0.0006165,NO,NO
EUR,20200716  10:50:00,1.1453,1.14535,1.14465,1.145,1328,1.14493,483,50,0.0005385,0.000843,-0.0012465,NO,NO
EUR,20200716  10:55:00,1.145,1.1451,1.14445,1.1447,1690,1.14469,619,55,0.000372,-0.00036,-0.001809,SELL,NO
EUR,20200716  11:00:00,1.1447,1.14485,1.1443,1.1443,1235,1.14463,448,0,0.000459,-0.001314,-0.0013545,SELL,NO
EUR,20200716  11:05:00,1.1443,1.1444,1.14365,1.1437,2872,1.1441,846,5,-0.0003255,-0.002823,-0.0026595,NO,NO
EUR,20200716  11:10:00,1.1437,1.1441,1.14355,1.14395,953,1.143855,338,10,-0.0008685,-0.003411,-0.002637,NO,NO
EUR,20200716  11:15:00,1.14395,1.14425,1.14385,1.14425,635,1.144045,230,15,-0.000954,-0.002754,-0.0009855,NO,NO
EUR,20200716  11:20:00,1.14425,1.14455,1.1442,1.1445,701,1.14435,259,20,-0.000993,-0.001575,0.000693,NO,NO
EUR,20200716  11:25:00,1.14445,1.1445,1.14395,1.1444,945,1.14425,321,25,-0.0012315,-0.001413,0.000585,NO,NO
EUR,20200716  11:30:00,1.1444,1.14455,1.14425,1.14435,783,1.14444,270,30,-0.0010035,-0.000354,0.001134,BUY,NO
EUR,20200716  11:35:00,1.14435,1.1446,1.14415,1.14445,685,1.14438,267,35,-0.000975,0.000147,0.0003915,BUY,NO
EUR,20200716  11:40:00,1.14445,1.14475,1.14435,1.1446,1871,1.144625,461,40,-0.0004575,0.001122,0.000972,NO,NO
EUR,20200716  11:45:00,1.14465,1.14495,1.14455,1.14465,604,1.14474,238,45,-0.0001185,0.001566,0.0011385,NO,NO
EUR,20200716  11:50:00,1.14465,1.1448,1.14455,1.1447,598,1.144665,228,50,9.3E-05,0.001296,0.0004275,NO,NO
EUR,20200716  11:55:00,1.1447,1.1449,1.14455,1.1447,839,1.14473,275,55,0.0004935,0.001101,0.000459,NO,NO
EUR,20200716  12:00:00,1.1447,1.1447,1.1443,1.1445,741,1.14445,293,0,0.000351,0.000228,-0.000864,SELL,NO
EUR,20200716  12:05:00,1.14455,1.14495,1.14445,1.1449,755,1.144715,242,5,0.000753,0.000699,0.0002475,SELL,NO
EUR,20200716  12:10:00,1.1449,1.14505,1.1445,1.1445,1173,1.144875,330,10,0.0009,0.000789,0.000846,NO,NO
EUR,20200716  12:15:00,1.1445,1.14455,1.14405,1.1441,946,1.144355,329,15,0.0001005,-0.000594,-0.001215,SELL,NO
EUR,20200716  12:20:00,1.1441,1.1442,1.14355,1.14365,1274,1.14384,420,20,-0.000618,-0.00204,-0.0027315,SELL,EXECUTE
EUR,20200716  12:25:00,1.1436,1.14365,1.1434,1.1434,844,1.14349,306,25,-0.0011205,-0.002775,-0.0034425,SELL,NO
EUR,20200716  12:30:00,1.1434,1.1436,1.1431,1.1432,1127,1.1433,380,30,-0.0014955,-0.003216,-0.003024,NO,NO
EUR,20200716  12:35:00,1.1432,1.14335,1.14285,1.1429,860,1.143105,275,35,-0.001797,-0.00381,-0.0023085,NO,NO
EUR,20200716  12:40:00,1.14295,1.14325,1.14285,1.14315,752,1.143115,284,40,-0.00189,-0.003561,-0.0011475,NO,NO
EUR,20200716  12:45:00,1.14315,1.14335,1.14315,1.14315,966,1.14326,197,45,-0.0016635,-0.002847,2.7E-05,NO,NO
EUR,20200716  12:50:00,1.1431,1.14315,1.14285,1.14295,906,1.14298,288,50,-0.001992,-0.002784,-0.000774,NO,NO
EUR,20200716  12:55:00,1.14295,1.14295,1.1423,1.1424,1394,1.14255,443,55,-0.002571,-0.002871,-0.002034,NO,NO
EUR,20200716  13:00:00,1.1424,1.1425,1.1422,1.1422,923,1.14237,334,0,-0.0026745,-0.002553,-0.0021825,BUY,NO
EUR,20200716  13:05:00,1.1422,1.1423,1.14145,1.14175,1817,1.141775,539,5,-0.0032055,-0.003546,-0.003654,SELL,NO
EUR,20200716  13:10:00,1.14175,1.14175,1.1412,1.1413,1109,1.14139,408,10,-0.0033,-0.004332,-0.0037035,NO,NO
EUR,20200716  13:15:00,1.1413,1.14135,1.14095,1.14125,1333,1.141145,367,15,-0.0031215,-0.004728,-0.0031545,NO,NO
EUR,20200716  13:20:00,1.1413,1.1413,1.1406,1.14075,1524,1.140905,498,20,-0.0030345,-0.004971,-0.002754,NO,NO
EUR,20200716  13:25:00,1.1407,1.14085,1.14035,1.14065,1310,1.14055,439,25,-0.003243,-0.005376,-0.0027135,NO,NO
EUR,20200716  13:30:00,1.1406,1.14065,1.1396,1.13965,2286,1.140055,668,30,-0.003768,-0.005673,-0.003393,NO,NO
EUR,20200716  13:35:00,1.13965,1.14,1.13915,1.13935,2424,1.139445,714,35,-0.004404,-0.006183,-0.0043875,NO,NO
EUR,20200716  13:40:00,1.13935,1.13985,1.1393,1.1395,1484,1.139605,429,40,-0.0040455,-0.004956,-0.0022815,NO,NO
EUR,20200716  13:45:00,1.13945,1.1402,1.1394,1.13975,1439,1.139885,483,45,-0.003486,-0.003405,-0.0001035,BUY,NO
EUR,20200716  13:50:00,1.13975,1.14005,1.13975,1.1398,1147,1.139855,350,50,-0.0030765,-0.002742,0.000387,BUY,NO
EUR,20200716  13:55:00,1.1398,1.13995,1.1396,1.13975,754,1.13978,219,55,-0.0026895,-0.002121,0.000297,BUY,NO
EUR,20200716  14:00:00,1.1397,1.13975,1.13895,1.13905,1843,1.139305,488,0,-0.002838,-0.002241,-0.0017145,BUY,NO
EUR,20200716  14:05:00,1.1391,1.1397,1.139,1.13965,826,1.139435,291,5,-0.0022425,-0.001149,-0.0009765,BUY,NO
EUR,20200716  14:10:00,1.13965,1.1397,1.13945,1.1396,532,1.13959,218,10,-0.001689,-0.000378,-1.35E-05,BUY,NO
EUR,20200716  14:15:00,1.1396,1.13975,1.1395,1.1397,580,1.13966,227,15,-0.0012045,-9E-05,0.000477,BUY,NO
EUR,20200716  14:20:00,1.13975,1.1398,1.1394,1.13945,525,1.139585,190,20,-0.0007845,-0.000471,0.000315,BUY,NO
EUR,20200716  14:25:00,1.13945,1.13955,1.1394,1.13955,310,1.139485,127,25,-0.0005145,-0.000531,-0.000297,NO,NO
EUR,20200716  14:30:00,1.1395,1.13965,1.13945,1.1396,400,1.13955,152,30,-0.000237,-0.000105,-0.000108,NO,NO
EUR,20200716  14:35:00,1.1396,1.13975,1.13935,1.13945,389,1.139585,152,35,-0.000135,0.000138,5.4E-05,NO,NO
EUR,20200716  14:40:00,1.1395,1.13965,1.13945,1.1396,401,1.13958,152,40,-0.0002415,0.000198,0.0001035,NO,NO
EUR,20200716  14:45:00,1.13955,1.13965,1.13905,1.1391,849,1.139325,286,45,-0.0004575,-0.000582,-0.00081,SELL,NO
EUR,20200716  14:50:00,1.1391,1.13955,1.1391,1.1394,847,1.139315,276,50,-0.0003345,-0.000636,-0.000702,SELL,NO
EUR,20200716  14:55:00,1.1394,1.1395,1.13905,1.1393,2089,1.139265,511,55,-0.000315,-0.000732,-0.0006705,NO,NO
EUR,20200716  15:00:00,1.13935,1.1394,1.1388,1.1389,1219,1.139075,575,0,-0.000507,-0.001143,-0.0010665,NO,NO
EUR,20200716  15:05:00,1.13885,1.139,1.1385,1.13855,1336,1.13872,467,5,-0.001017,-0.001992,-0.00189,NO,NO
EUR,20200716  15:10:00,1.1386,1.1388,1.13845,1.1388,701,1.1386,164,10,-0.001176,-0.002184,-0.0017775,NO,NO
EUR,20200716  15:15:00,1.1388,1.1392,1.1388,1.1392,586,1.13902,221,15,-0.00066,-0.001035,0.000378,NO,NO
EUR,20200716  15:20:00,1.1392,1.1394,1.13915,1.13935,588,1.13927,183,20,-0.0003375,-0.000243,0.0014985,BUY,NO
EUR,20200716  15:25:00,1.1394,1.13975,1.1394,1.13975,679,1.139565,230,25,1.8E-05,0.000768,0.002385,BUY,NO
EUR,20200716  15:30:00,1.1398,1.1398,1.13955,1.1397,354,1.139665,124,30,0.000186,0.001371,0.0019845,BUY,NO
EUR,20200716  15:35:00,1.1397,1.13975,1.13955,1.1396,305,1.139625,117,35,0.0002085,0.001704,0.000882,NO,NO
EUR,20200716  15:40:00,1.13955,1.1396,1.13915,1.1393,531,1.13929,203,40,-9.75E-05,0.001047,-0.0008685,NO,NO
EUR,20200716  15:45:00,1.1393,1.13955,1.1393,1.1395,232,1.1394,112,45,0.000186,0.001194,-0.0004905,NO,NO
EUR,20200716  15:50:00,1.13945,1.13945,1.1391,1.13935,189,1.13924,94,50,0.0001755,0.000303,-0.000918,NO,NO
EUR,20200716  15:55:00,1.1393,1.13965,1.1391,1.13965,775,1.139405,322,55,0.000588,6E-05,5.85E-05,SELL,NO
EUR,20200716  16:00:00,1.1396,1.1397,1.1394,1.1394,253,1.13957,92,0,0.0008595,9.3E-05,0.0008505,NO,NO
EUR,20200716  16:05:00,1.13945,1.13955,1.1394,1.13945,39,1.139465,21,5,0.000675,-0.000171,0.0002205,NO,NO
EUR,20200716  16:10:00,1.1394,1.13945,1.1393,1.13945,148,1.1394,46,10,0.0003435,-0.000228,-7.2E-05,NO,NO
EUR,20200716  16:15:00,1.1395,1.13965,1.1395,1.1396,80,1.139545,25,15,0.000198,0.000375,0.000306,NO,NO
EUR,20200716  16:20:00,1.1396,1.13965,1.1396,1.13965,97,1.13961,41,20,9.45E-05,0.000663,0.000414,NO,NO
EUR,20200716  16:25:00,1.1397,1.13975,1.13945,1.13975,76,1.13959,40,25,6.45E-05,0.000447,0.000306,NO,NO
EUR,20200716  16:30:00,1.13975,1.1398,1.1396,1.13975,150,1.13973,60,30,0.000282,0.000744,0.0006975,NO,NO
EUR,20200716  16:35:00,1.1398,1.1398,1.1397,1.13975,85,1.13974,28,35,0.0004215,0.000672,0.0004365,NO,NO
EUR,20200716  16:40:00,1.13975,1.1399,1.13975,1.13985,124,1.139815,27,40,0.0005775,0.000768,0.000531,NO,NO
EUR,20200716  16:45:00,1.13985,1.13995,1.1398,1.13985,58,1.139875,26,45,0.0005655,0.000888,0.0005625,NO,NO
EUR,20200716  16:50:00,1.1399,1.1399,1.13955,1.1398,217,1.139675,62,50,0.000306,0.000333,-0.000414,NO,NO
EUR,20200716  16:55:00,1.13975,1.13985,1.1396,1.13975,187,1.13974,67,55,0.000336,0.000291,-0.0001305,SELL,NO
EUR,20200717  09:30:00,1.144,1.1442,1.1438,1.1439,959,1.14399,389,30,0.005394,0.010374,0.0151695,BUY,NO
EUR,20200717  09:35:00,1.144,1.14405,1.1438,1.14385,468,1.143905,205,35,0.00528,0.010047,0.011106,BUY,NO
EUR,20200717  09:40:00,1.14385,1.1445,1.14385,1.14435,956,1.144285,370,40,0.0056985,0.010788,0.008847,NO,NO
EUR,20200717  09:45:00,1.1444,1.1445,1.14415,1.14435,727,1.14432,307,45,0.0056415,0.010905,0.004824,NO,NO
EUR,20200717  09:50:00,1.1444,1.14495,1.1444,1.14465,1662,1.144685,551,50,0.006021,0.011781,0.002016,NO,NO
EUR,20200717  09:55:00,1.1447,1.14475,1.14425,1.1445,920,1.144505,320,55,0.0057435,0.008844,0.0007425,NO,NO
EUR,20200717  10:00:00,1.1445,1.14475,1.1445,1.1447,1954,1.1446,624,0,0.005772,0.006654,0.0005445,NO,NO
EUR,20200717  10:05:00,1.1447,1.1455,1.1447,1.1452,2112,1.14519,788,5,0.0064965,0.005304,0.002385,SELL,NO
EUR,20200717  10:10:00,1.1452,1.1454,1.14515,1.14515,1192,1.145305,376,10,0.0066345,0.002832,0.002016,SELL,NO
EUR,20200717  10:15:00,1.1452,1.1452,1.1446,1.14475,1870,1.14497,557,15,0.00498,0.001611,0.000252,SELL,NO
EUR,20200717  10:20:00,1.14475,1.1449,1.14455,1.1446,1352,1.14474,440,20,0.003495,0.000699,-0.0009945,SELL,NO
EUR,20200717  10:25:00,1.1446,1.14495,1.1446,1.14485,722,1.14475,273,25,0.002124,0.000534,-0.0010845,SELL,NO
EUR,20200717  10:30:00,1.1449,1.145,1.1448,1.14495,884,1.144925,293,30,0.00096,0.000432,-5.85E-05,SELL,NO
EUR,20200717  10:35:00,1.14495,1.1454,1.1448,1.14525,1813,1.14512,617,35,0.0009855,0.000528,0.0009855,NO,NO
EUR,20200717  10:40:00,1.14525,1.14535,1.14505,1.1453,740,1.145215,282,40,0.0009195,0.000477,0.0011925,NO,NO
EUR,20200717  10:45:00,1.1453,1.1453,1.1447,1.14495,997,1.144955,314,45,0.000513,-0.000231,-0.000171,NO,NO
EUR,20200717  10:50:00,1.1449,1.14495,1.1443,1.1445,1643,1.14462,606,50,-0.00015,-0.000771,-0.0015615,SELL,NO
EUR,20200717  10:55:00,1.1445,1.1445,1.14345,1.14365,2741,1.143815,876,55,-0.001302,-0.002475,-0.004185,SELL,NO
EUR,20200717  11:00:00,1.14365,1.1439,1.14355,1.1437,1436,1.143675,413,0,-0.0016095,-0.002901,-0.0035145,SELL,NO
EUR,20200717  11:05:00,1.1437,1.14425,1.1437,1.14415,999,1.144045,356,5,-0.0012075,-0.002298,-0.0007965,NO,NO
EUR,20200717  11:10:00,1.1442,1.14475,1.1442,1.1445,953,1.14451,308,10,-0.0005175,-0.001305,0.0016965,NO,NO
EUR,20200717  11:15:00,1.14455,1.14465,1.1443,1.1443,585,1.14442,200,15,-0.0005115,-0.001338,0.0014715,NO,NO
EUR,20200717  11:20:00,1.14435,1.1445,1.1441,1.1444,564,1.14429,226,20,-0.0007125,-0.000867,0.000459,NO,NO
EUR,20200717  11:25:00,1.1444,1.14485,1.1443,1.1448,765,1.1447,261,25,-0.000363,0.001041,0.0013815,BUY,NO
EUR,20200717  11:30:00,1.14485,1.14485,1.14455,1.1446,793,1.14468,292,30,-0.0004485,0.001539,0.00072,NO,NO
EUR,20200717  11:35:00,1.1446,1.1447,1.1441,1.1442,878,1.144355,348,35,-0.000747,0.000825,-0.000603,NO,NO
EUR,20200717  11:40:00,1.1442,1.14485,1.1442,1.14475,1018,1.144595,326,40,-6.75E-05,0.001038,0.0003195,NO,NO
EUR,20200717  11:45:00,1.1447,1.14495,1.1445,1.1446,796,1.144715,299,45,0.0005385,0.000957,0.000477,NO,NO
EUR,20200717  11:50:00,1.1446,1.1451,1.14455,1.145,538,1.144855,221,50,0.0009795,0.0009,0.0009675,NO,NO
EUR,20200717  11:55:00,1.145,1.14525,1.1449,1.14515,1066,1.145065,336,55,0.0012645,0.001302,0.001566,BUY,NO
EUR,20200717  12:00:00,1.14515,1.14525,1.145,1.1451,861,1.145105,302,0,0.001131,0.001437,0.001071,NO,NO
EUR,20200717  12:05:00,1.14515,1.1453,1.14505,1.1453,980,1.145215,346,5,0.0010785,0.001518,0.001008,NO,NO
EUR,20200717  12:10:00,1.1453,1.14535,1.14485,1.1449,692,1.145055,246,10,0.00069,0.001125,-1.8E-05,NO,NO
EUR,20200717  12:15:00,1.1449,1.14515,1.1449,1.14495,485,1.145035,174,15,0.000615,0.000972,-0.00027,NO,NO
EUR,20200717  12:20:00,1.1449,1.14515,1.1449,1.14495,635,1.145005,259,20,0.0005985,0.000474,-0.000351,SELL,NO
EUR,20200717  12:25:00,1.1449,1.1449,1.14455,1.1447,750,1.144775,283,25,0.000231,-0.000384,-0.001089,SELL,NO
EUR,20200717  12:30:00,1.1447,1.14475,1.1445,1.1447,556,1.14465,236,30,7.65E-05,-0.000984,-0.001143,SELL,NO
EUR,20200717  12:35:00,1.14475,1.1451,1.1447,1.145,740,1.144965,251,35,0.000402,-0.000348,0.0003555,NO,NO
EUR,20200717  12:40:00,1.145,1.14535,1.145,1.1453,708,1.14522,221,40,0.000495,0.000282,0.0013365,NO,NO
EUR,20200717  12:45:00,1.1453,1.1455,1.14525,1.14535,658,1.145385,253,45,0.00054,0.000738,0.001737,BUY,NO
EUR,20200717  12:50:00,1.14535,1.1458,1.14535,1.14545,2011,1.14559,633,50,0.000636,0.001494,0.001926,BUY,NO
