Currency,YYYYMMDD_HHMMSS,Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
CHF,20200616  09:30:00,1.0574,1.0583,1.0573,1.0583,269,1.0578,111,30,0.408462,0.81675,1.225584,BUY,NO
CHF,20200616  09:35:00,1.0584,1.0586,1.0571,1.0573,341,1.05779,176,35,0.408432,0.816756,0.919233,BUY,NO
CHF,20200616  09:40:00,1.0573,1.0573,1.0568,1.0568,233,1.05698,95,40,0.407442,0.81483,0.609993,NO,NO
CHF,20200616  09:45:00,1.0568,1.057,1.0563,1.0563,156,1.05672,100,45,0.407094,0.814272,0.303435,NO,NO
CHF,20200616  09:50:00,1.0564,1.0564,1.0557,1.0558,170,1.05597,97,50,0.406179,0.812664,-0.004869,NO,NO
CHF,20200616  09:55:00,1.0558,1.056,1.0555,1.056,92,1.05574,71,55,0.405918,0.607902,-0.00405,NO,NO
CHF,20200616  10:00:00,1.056,1.056,1.0549,1.0552,185,1.05535,104,0,0.405459,0.40275,-0.003609,SELL,NO
CHF,20200616  10:05:00,1.0552,1.0553,1.0549,1.0551,136,1.05519,91,5,0.4053,0.198618,-0.002718,SELL,NO
CHF,20200616  10:10:00,1.055,1.0552,1.0546,1.0546,114,1.05496,68,10,0.40512,-0.00567,-0.002169,NO,NO
CHF,20200616  10:15:00,1.0546,1.0547,1.0535,1.0536,267,1.05418,156,15,0.302079,-0.006444,-0.004068,NO,NO
CHF,20200616  10:20:00,1.0536,1.0538,1.0534,1.0537,210,1.05364,108,20,0.199323,-0.00651,-0.004608,NO,NO
CHF,20200616  10:25:00,1.0538,1.0544,1.0538,1.0538,224,1.05406,121,25,0.097953,-0.004524,-0.001557,NO,NO
CHF,20200616  10:30:00,1.0539,1.0544,1.0539,1.0542,269,1.05408,115,30,-0.003891,-0.003558,-0.000468,BUY,NO
CHF,20200616  10:35:00,1.0542,1.0544,1.0539,1.0543,391,1.05409,199,35,-0.00333,-0.002928,0.00036,BUY,NO
CHF,20200616  10:40:00,1.0543,1.0543,1.0537,1.0537,422,1.05402,230,40,-0.002799,-0.00216,0.000189,BUY,NO
CHF,20200616  10:45:00,1.0538,1.0538,1.0532,1.0536,293,1.05347,152,45,-0.00297,-0.002454,-0.002133,BUY,NO
CHF,20200616  10:50:00,1.0537,1.0538,1.0528,1.0537,280,1.05328,154,50,-0.002739,-0.002232,-0.002286,NO,NO
CHF,20200616  10:55:00,1.0535,1.0545,1.0533,1.0543,427,1.05412,209,55,-0.001428,0.000312,0.001458,BUY,NO
CHF,20200616  11:00:00,1.0542,1.0543,1.0534,1.0537,359,1.05373,170,0,-0.001428,-0.00057,2.7E-05,BUY,NO
CHF,20200616  11:05:00,1.0538,1.054,1.0537,1.0539,234,1.05384,128,5,-0.000783,-0.000534,0.000684,BUY,NO
CHF,20200616  11:10:00,1.0539,1.0544,1.0537,1.0542,176,1.05415,88,10,-7.2E-05,0.000564,0.001467,BUY,NO
CHF,20200616  11:15:00,1.0543,1.0544,1.0541,1.0541,72,1.05419,50,15,0.00024,0.00114,0.000828,NO,NO
CHF,20200616  11:20:00,1.0539,1.0546,1.0539,1.0546,120,1.05422,63,20,0.000303,0.001194,0.000873,NO,NO
CHF,20200616  11:25:00,1.0546,1.0552,1.0546,1.0552,130,1.05488,60,25,0.000981,0.002952,0.002808,NO,NO
CHF,20200616  11:30:00,1.0554,1.0555,1.0551,1.0555,119,1.05525,54,30,0.001602,0.003618,0.003204,NO,NO
CHF,20200616  11:35:00,1.0555,1.0557,1.0552,1.0552,115,1.05538,57,35,0.001998,0.003408,0.002682,NO,NO
CHF,20200616  11:40:00,1.0552,1.0553,1.055,1.0553,99,1.05511,48,40,0.001665,0.002718,0.000639,NO,NO
CHF,20200616  11:45:00,1.0552,1.0555,1.0551,1.0555,77,1.05523,44,45,0.001896,0.002712,0.00027,NO,NO
CHF,20200616  11:50:00,1.0555,1.0557,1.0554,1.0554,71,1.05552,41,50,0.002133,0.002784,0.000999,NO,NO
CHF,20200616  11:55:00,1.0555,1.0561,1.0555,1.0561,101,1.05576,50,55,0.00216,0.0027,0.00162,NO,NO
CHF,20200616  12:00:00,1.0561,1.0565,1.0561,1.0565,93,1.05623,50,0,0.002703,0.003114,0.00297,NO,NO
CHF,20200616  12:05:00,1.0566,1.0566,1.0562,1.0565,42,1.05634,25,5,0.002688,0.002844,0.002358,NO,NO
CHF,20200616  12:10:00,1.0565,1.0566,1.0563,1.0565,48,1.05644,31,10,0.002496,0.002874,0.001719,NO,NO
CHF,20200616  12:15:00,1.0564,1.0564,1.0562,1.0563,41,1.05634,22,15,0.002046,0.002472,0.000531,NO,NO
CHF,20200616  12:20:00,1.0564,1.0566,1.0564,1.0564,58,1.05646,19,20,0.001833,0.002532,0.000441,NO,NO
CHF,20200616  12:25:00,1.0564,1.0564,1.0558,1.0559,81,1.05615,59,25,0.001194,0.001116,-0.000882,SELL,NO
CHF,20200616  12:30:00,1.0559,1.0561,1.0559,1.0561,21,1.056,16,30,0.000909,9E-05,-0.001251,SELL,NO
CHF,20200616  12:35:00,1.0561,1.0561,1.0559,1.0561,65,1.056,43,35,0.000828,-0.000462,-0.000855,SELL,NO
CHF,20200616  12:40:00,1.056,1.0561,1.056,1.0561,20,1.056,11,40,0.000714,-0.00081,-0.000549,NO,NO
CHF,20200616  12:45:00,1.056,1.056,1.0557,1.0558,119,1.05589,66,45,0.000246,-0.001212,-0.000531,NO,NO
CHF,20200616  12:50:00,1.0558,1.0558,1.0556,1.0557,35,1.05567,26,50,-0.000351,-0.001626,-0.001089,NO,NO
CHF,20200616  12:55:00,1.0556,1.0562,1.0556,1.0561,51,1.05597,22,55,-0.000267,-0.000642,0.000288,NO,NO
CHF,20200616  13:00:00,1.0561,1.0561,1.0557,1.0557,62,1.05584,35,0,-0.000597,-0.00075,-0.000153,NO,NO
CHF,20200616  13:05:00,1.0556,1.0556,1.0555,1.0556,35,1.05559,21,5,-0.000966,-0.001074,-0.000909,NO,NO
CHF,20200616  13:10:00,1.0556,1.0556,1.0554,1.0555,27,1.0555,13,10,-0.001017,-0.001134,-0.000963,NO,NO
CHF,20200616  13:15:00,1.0555,1.0555,1.0554,1.0554,41,1.0554,24,15,-0.001005,-0.001176,-0.00117,NO,NO
CHF,20200616  13:20:00,1.0554,1.0555,1.0554,1.0555,31,1.05549,13,20,-0.000795,-0.000942,-0.000333,NO,NO
CHF,20200616  13:25:00,1.0555,1.0555,1.0554,1.0555,22,1.05545,9,25,-0.000705,-0.000942,-0.000162,NO,NO
CHF,20200616  13:30:00,1.0555,1.0558,1.0555,1.0557,55,1.05561,40,30,-0.000435,-0.000378,0.00054,BUY,NO
CHF,20200616  13:35:00,1.0557,1.0559,1.0556,1.0558,37,1.05574,30,35,-0.00018,3.6E-05,0.000909,BUY,NO
CHF,20200616  13:40:00,1.0558,1.056,1.0558,1.056,23,1.0559,20,40,2.1E-05,0.000762,0.001179,BUY,NO
CHF,20200616  13:45:00,1.056,1.056,1.0558,1.056,57,1.05593,51,45,0.000105,0.001044,0.000918,NO,NO
CHF,20200616  13:50:00,1.0559,1.056,1.0558,1.0559,60,1.05591,43,50,0.000171,0.00108,0.000414,NO,NO
CHF,20200616  13:55:00,1.0559,1.0562,1.0559,1.0562,31,1.05608,21,55,0.000426,0.001422,0.000756,NO,NO
CHF,20200616  14:00:00,1.0563,1.0566,1.0563,1.0564,75,1.05643,39,0,0.001017,0.002058,0.00171,NO,NO
CHF,20200616  14:05:00,1.0564,1.0564,1.0561,1.0561,35,1.05632,19,5,0.00099,0.001548,0.000837,NO,NO
CHF,20200616  14:10:00,1.0561,1.0564,1.0561,1.0564,30,1.05619,19,10,0.000876,0.000948,1.8E-05,NO,NO
CHF,20200616  14:15:00,1.0564,1.0566,1.0562,1.0562,54,1.05639,28,15,0.001083,0.001248,0.000486,NO,NO
CHF,20200616  14:20:00,1.0562,1.0562,1.056,1.0561,125,1.05614,57,20,0.000681,0.000444,-0.000693,SELL,NO
CHF,20200616  14:25:00,1.0561,1.0563,1.0561,1.0562,26,1.0562,19,25,0.00063,0.00027,-0.000216,SELL,NO
CHF,20200616  14:30:00,1.0563,1.0563,1.0562,1.0563,62,1.05622,32,30,0.00051,8.4E-05,-3.6E-05,SELL,NO
CHF,20200616  14:35:00,1.0562,1.0563,1.0562,1.0562,18,1.05621,12,35,0.000408,-0.000108,-9.9E-05,NO,NO
CHF,20200616  14:40:00,1.0561,1.0563,1.0561,1.0563,27,1.05626,16,40,0.000366,-0.000174,0.000243,NO,NO
CHF,20200616  14:45:00,1.0563,1.0563,1.0562,1.0563,27,1.05629,13,45,0.000243,7.2E-05,0.000243,NO,NO
CHF,20200616  14:50:00,1.0562,1.0562,1.056,1.0561,29,1.05608,13,50,-0.000126,-0.00036,-0.000594,SELL,NO
CHF,20200616  14:55:00,1.0561,1.0562,1.0559,1.056,199,1.05604,114,55,-0.000258,-0.000474,-0.000612,SELL,NO
CHF,20200616  15:00:00,1.0561,1.0561,1.0557,1.0558,166,1.05586,109,0,-0.000567,-0.000798,-0.001107,SELL,NO
CHF,20200616  15:05:00,1.0557,1.0558,1.0557,1.0558,66,1.05578,47,5,-0.000576,-0.001062,-0.001035,NO,NO
CHF,20200616  15:10:00,1.0557,1.0557,1.0557,1.0557,7,1.0557,5,10,-0.000636,-0.001308,-0.000864,NO,NO
CHF,20200616  15:15:00,1.0557,1.0557,1.0553,1.0554,71,1.05544,45,15,-0.000957,-0.001848,-0.001458,NO,NO
CHF,20200616  15:20:00,1.0554,1.0556,1.0554,1.0555,12,1.05552,7,20,-0.000807,-0.001554,-0.00063,NO,NO
CHF,20200616  15:25:00,1.0555,1.0556,1.0554,1.0556,40,1.05547,19,25,-0.000903,-0.001434,-0.000504,NO,NO
CHF,20200616  15:30:00,1.0555,1.0555,1.0554,1.0554,22,1.05541,11,30,-0.001002,-0.001272,-0.000441,NO,NO
CHF,20200616  15:35:00,1.0554,1.0555,1.0551,1.0552,42,1.05535,23,35,-0.001032,-0.001188,-0.000396,NO,NO
CHF,20200616  15:40:00,1.0553,1.0553,1.0549,1.0549,22,1.0551,15,40,-0.001281,-0.001428,-0.001215,NO,NO
CHF,20200616  15:45:00,1.055,1.055,1.0548,1.0549,47,1.05491,23,45,-0.001389,-0.00168,-0.001521,NO,NO
CHF,20200616  15:50:00,1.0549,1.055,1.0547,1.055,53,1.05486,36,50,-0.001296,-0.001614,-0.001197,NO,NO
CHF,20200616  15:55:00,1.055,1.0551,1.0548,1.055,77,1.05497,42,55,-0.00105,-0.001176,-0.000306,NO,NO
CHF,20200616  16:00:00,1.0551,1.0551,1.055,1.055,26,1.05501,14,0,-0.000822,-0.001026,0.00018,NO,NO
CHF,20200616  16:05:00,1.0549,1.055,1.0549,1.055,12,1.05495,7,5,-0.000792,-0.000918,4.5E-05,NO,NO
CHF,20200616  16:10:00,1.055,1.055,1.0546,1.0546,76,1.05481,34,10,-0.000867,-0.000918,-0.000495,NO,NO
CHF,20200616  16:15:00,1.0546,1.0547,1.0546,1.0547,11,1.05469,8,15,-0.000924,-0.000876,-0.000882,NO,NO
CHF,20200616  16:20:00,1.0547,1.0547,1.0546,1.0546,8,1.05467,5,20,-0.000921,-0.000696,-0.000702,NO,NO
CHF,20200616  16:25:00,1.0545,1.0545,1.0543,1.0544,28,1.05439,11,25,-0.001131,-0.001314,-0.001404,SELL,NO
CHF,20200616  16:30:00,1.0543,1.0544,1.0543,1.0544,19,1.05431,7,30,-0.001059,-0.00153,-0.001188,NO,NO
CHF,20200616  16:35:00,1.0543,1.0543,1.0543,1.0543,3,1.0543,3,35,-0.000906,-0.001524,-0.000774,NO,NO
CHF,20200616  16:40:00,1.0542,1.0543,1.054,1.054,71,1.05415,26,40,-0.000972,-0.001716,-0.000963,NO,NO
CHF,20200616  16:45:00,1.054,1.0542,1.054,1.054,22,1.05404,13,45,-0.001077,-0.001776,-0.000891,NO,NO
CHF,20200616  16:50:00,1.0541,1.0542,1.0539,1.0542,31,1.054,11,50,-0.001137,-0.001536,-0.00072,NO,NO
CHF,20200616  16:55:00,1.0542,1.0542,1.0539,1.0539,28,1.0541,14,55,-0.001002,-0.000996,-8.1E-05,BUY,NO
CHF,20200617  09:30:00,1.057,1.057,1.0568,1.0568,83,1.05683,44,30,0.002358,0.00579,0.009927,BUY,NO
CHF,20200617  09:35:00,1.0568,1.057,1.0565,1.0565,73,1.05669,39,35,0.002292,0.005766,0.007011,BUY,NO
CHF,20200617  09:40:00,1.0564,1.0564,1.0562,1.0562,18,1.05631,16,40,0.002004,0.005064,0.003258,NO,NO
CHF,20200617  09:45:00,1.056,1.0564,1.056,1.0563,51,1.05625,34,45,0.002082,0.005106,0.000963,NO,NO
CHF,20200617  09:50:00,1.0563,1.0564,1.0552,1.0552,106,1.05576,62,50,0.001611,0.00405,-0.002736,NO,NO
CHF,20200617  09:55:00,1.0551,1.0553,1.0547,1.0549,257,1.05493,125,55,0.000771,0.00045,-0.004761,SELL,NO
CHF,20200617  10:00:00,1.0549,1.0551,1.0546,1.055,157,1.05484,82,0,0.000768,-0.001356,-0.003501,SELL,NO
CHF,20200617  10:05:00,1.055,1.0552,1.0549,1.0551,87,1.05506,42,5,0.001125,-0.002214,-0.001386,NO,NO
CHF,20200617  10:10:00,1.0552,1.0552,1.054,1.0541,221,1.05445,100,10,0.000453,-0.004968,-0.002511,NO,NO
CHF,20200617  10:15:00,1.0541,1.0544,1.0541,1.0543,212,1.05423,106,15,-0.000615,-0.004854,-0.002124,NO,NO
CHF,20200617  10:20:00,1.0544,1.0547,1.0542,1.0544,185,1.05444,95,20,-0.001158,-0.003294,-0.000738,NO,NO
CHF,20200617  10:25:00,1.0542,1.0542,1.0539,1.0542,178,1.05407,98,25,-0.002295,-0.0033,-0.00171,NO,NO
CHF,20200617  10:30:00,1.0541,1.0542,1.0534,1.0535,209,1.05389,119,30,-0.003156,-0.003018,-0.001467,BUY,NO
CHF,20200617  10:35:00,1.0536,1.0539,1.0536,1.0536,118,1.05377,56,35,-0.002979,-0.00252,-0.001395,BUY,NO
CHF,20200617  10:40:00,1.0536,1.0537,1.0529,1.0529,203,1.0534,90,40,-0.002895,-0.002988,-0.002313,NO,NO
CHF,20200617  10:45:00,1.0529,1.0532,1.0523,1.0527,344,1.05273,144,45,-0.003258,-0.004356,-0.003789,NO,NO
CHF,20200617  10:50:00,1.0528,1.0536,1.0527,1.0535,244,1.05322,108,50,-0.002313,-0.002586,-0.000819,NO,NO
CHF,20200617  10:55:00,1.0537,1.0537,1.0522,1.0529,393,1.05273,172,55,-0.002508,-0.003426,-0.00198,NO,NO
CHF,20200617  11:00:00,1.0529,1.0535,1.0529,1.0531,263,1.05313,105,0,-0.001818,-0.00219,0.000396,NO,NO
CHF,20200617  11:05:00,1.0532,1.0539,1.0532,1.0538,131,1.05344,61,5,-0.001326,-0.000822,0.001755,BUY,NO
CHF,20200617  11:10:00,1.0538,1.0544,1.0535,1.0536,209,1.05403,63,10,-0.000321,0.001398,0.00324,BUY,NO
CHF,20200617  11:15:00,1.0535,1.0536,1.0535,1.0536,66,1.05355,35,15,-0.000729,0.000648,0.000783,BUY,NO
CHF,20200617  11:20:00,1.0538,1.054,1.0538,1.0539,46,1.05388,31,20,-0.000195,0.002064,0.001233,NO,NO
CHF,20200617  11:25:00,1.0539,1.0539,1.0536,1.0538,47,1.05375,32,25,-3.9E-05,0.001914,9E-05,NO,NO
CHF,20200617  11:30:00,1.0537,1.0537,1.0532,1.0533,176,1.05345,79,30,3E-06,0.000768,-0.001269,NO,NO
CHF,20200617  11:35:00,1.0533,1.0538,1.0532,1.0538,188,1.05348,93,35,0.00024,0.000354,-0.000639,NO,NO
CHF,20200617  11:40:00,1.0538,1.0539,1.0537,1.0537,26,1.0538,20,40,0.000936,0.00063,0.000576,SELL,NO
CHF,20200617  11:45:00,1.0537,1.0538,1.0535,1.0538,28,1.05368,14,45,0.000873,-0.000108,0.000216,NO,NO
CHF,20200617  11:50:00,1.0539,1.054,1.0537,1.054,50,1.05391,25,50,0.000936,0.000258,0.001107,NO,NO
CHF,20200617  11:55:00,1.0539,1.054,1.0538,1.054,17,1.05388,12,55,0.000657,0.000534,0.000585,NO,NO
CHF,20200617  12:00:00,1.054,1.0542,1.0539,1.0542,25,1.05403,11,0,0.000591,0.000936,0.000765,NO,NO
CHF,20200617  12:05:00,1.0542,1.0544,1.0541,1.0544,31,1.0543,18,5,0.00069,0.001632,0.00153,NO,NO
CHF,20200617  12:10:00,1.0544,1.0544,1.0543,1.0544,13,1.05434,8,10,0.000645,0.00177,0.001116,NO,NO
CHF,20200617  12:15:00,1.0544,1.0549,1.0544,1.0549,26,1.05466,17,15,0.001203,0.002262,0.001881,NO,NO
CHF,20200617  12:20:00,1.0549,1.055,1.0546,1.0549,141,1.05483,47,20,0.001428,0.00243,0.001791,NO,NO
CHF,20200617  12:25:00,1.0548,1.0548,1.0547,1.0548,17,1.05478,11,25,0.001392,0.002172,0.000891,NO,NO
CHF,20200617  12:30:00,1.0549,1.0549,1.0547,1.0548,25,1.05482,16,30,0.001461,0.001896,0.000603,NO,NO
CHF,20200617  12:35:00,1.0548,1.0549,1.0547,1.0548,27,1.05474,17,35,0.001227,0.001446,-0.000117,NO,NO
CHF,20200617  12:40:00,1.0548,1.0551,1.0547,1.0551,52,1.05492,31,40,0.001323,0.00141,0.000459,NO,NO
CHF,20200617  12:45:00,1.055,1.0551,1.055,1.0551,12,1.05503,9,45,0.001386,0.001194,0.000774,SELL,NO
CHF,20200617  12:50:00,1.0551,1.0552,1.055,1.055,20,1.05511,15,50,0.001296,0.001098,0.000837,SELL,NO
CHF,20200617  12:55:00,1.055,1.055,1.0548,1.0549,85,1.05483,31,55,0.000831,0.000138,-0.000432,SELL,NO
CHF,20200617  13:00:00,1.0548,1.055,1.0548,1.055,30,1.05488,11,0,0.000657,0.00021,-0.000333,SELL,NO
CHF,20200617  13:05:00,1.055,1.0552,1.055,1.0552,8,1.05509,7,5,0.000669,0.00066,0.000459,SELL,NO
CHF,20200617  13:10:00,1.0552,1.0553,1.0552,1.0553,20,1.05523,14,10,0.000693,0.000846,0.000909,BUY,NO
CHF,20200617  13:15:00,1.0554,1.0554,1.0554,1.0554,17,1.0554,10,15,0.000753,0.00108,0.001413,BUY,NO
CHF,20200617  13:20:00,1.0554,1.0557,1.0554,1.0556,14,1.05558,11,20,0.000945,0.001458,0.001548,BUY,NO
CHF,20200617  13:25:00,1.0557,1.0557,1.0555,1.0555,28,1.05552,11,25,0.000846,0.001338,0.000702,NO,NO
CHF,20200617  13:30:00,1.0555,1.0555,1.0553,1.0555,29,1.05542,15,30,0.000651,0.001062,-4.5E-05,NO,NO
CHF,20200617  13:35:00,1.0555,1.0555,1.0554,1.0555,23,1.05545,14,35,0.0006,0.001062,-0.000108,NO,NO
CHF,20200617  13:40:00,1.0556,1.0556,1.0556,1.0556,10,1.0556,6,40,0.000753,0.00108,0.000387,NO,NO
CHF,20200617  13:45:00,1.0557,1.0565,1.0557,1.0563,121,1.05619,36,45,0.001473,0.002076,0.002493,BUY,NO
CHF,20200617  13:50:00,1.0563,1.0565,1.0563,1.0565,70,1.05646,37,50,0.001779,0.002466,0.002862,BUY,NO
CHF,20200617  13:55:00,1.0566,1.0568,1.0563,1.0566,113,1.05652,47,55,0.001815,0.002496,0.002142,NO,NO
CHF,20200617  14:00:00,1.0565,1.0565,1.056,1.0561,88,1.05629,33,0,0.001368,0.001914,0.000351,NO,NO
CHF,20200617  14:05:00,1.0561,1.0561,1.056,1.0561,58,1.05606,24,5,0.000882,0.00135,-0.001098,NO,NO
CHF,20200617  14:10:00,1.0561,1.0561,1.0559,1.0559,35,1.05595,16,10,0.000621,0.000684,-0.001377,NO,NO
CHF,20200617  14:15:00,1.0558,1.056,1.0558,1.056,99,1.05593,38,15,0.00054,1.2E-05,-0.00099,SELL,NO
CHF,20200617  14:20:00,1.056,1.056,1.0559,1.056,14,1.05599,10,20,0.000597,-0.000486,-0.000243,NO,NO
CHF,20200617  14:25:00,1.056,1.0561,1.056,1.056,20,1.05602,8,25,0.000627,-0.000828,0.000135,NO,NO
CHF,20200617  14:30:00,1.0562,1.0563,1.0562,1.0563,15,1.05625,8,30,0.000702,-0.000198,0.000999,NO,NO
CHF,20200617  14:35:00,1.0563,1.0563,1.0561,1.0561,23,1.0562,11,35,0.00033,-1.2E-05,0.000549,NO,NO
CHF,20200617  14:40:00,1.0561,1.0562,1.056,1.0561,44,1.05605,20,40,-0.000171,-1.8E-05,-0.000234,NO,NO
CHF,20200617  14:45:00,1.056,1.056,1.0559,1.056,30,1.05599,11,45,-0.00045,1.8E-05,-0.000504,NO,NO
CHF,20200617  14:50:00,1.0561,1.0561,1.0559,1.0559,44,1.05605,21,50,-0.000339,0.000186,-0.000261,NO,NO
CHF,20200617  14:55:00,1.056,1.0561,1.0558,1.056,217,1.05597,112,55,-0.000282,-0.000186,-0.000369,NO,NO
CHF,20200617  15:00:00,1.0559,1.056,1.0556,1.0558,86,1.05582,65,0,-0.000285,-0.000708,-0.000702,NO,NO
CHF,20200617  15:05:00,1.0558,1.0559,1.0557,1.0559,49,1.0558,32,5,-0.000219,-0.000792,-0.000567,NO,NO
CHF,20200617  15:10:00,1.056,1.056,1.056,1.056,20,1.056,13,10,3.3E-05,-0.000294,0.000324,NO,NO
CHF,20200617  15:15:00,1.0561,1.0564,1.0561,1.0563,18,1.05624,9,15,0.000231,0.000402,0.001233,BUY,NO
CHF,20200617  15:20:00,1.0563,1.0564,1.0563,1.0564,4,1.05637,3,20,0.000306,0.000852,0.001458,BUY,NO
CHF,20200617  15:25:00,1.0565,1.0565,1.0563,1.0564,37,1.05639,18,25,0.000312,0.001038,0.001035,NO,NO
CHF,20200617  15:30:00,1.0564,1.0564,1.0563,1.0563,8,1.05637,5,30,0.000297,0.001104,0.000432,NO,NO
CHF,20200617  15:35:00,1.0564,1.0564,1.0563,1.0564,17,1.05637,12,35,0.000357,0.001134,9.9E-05,NO,NO
CHF,20200617  15:40:00,1.0564,1.0564,1.0562,1.0563,20,1.05628,13,40,0.000318,0.000756,-0.000342,NO,NO
CHF,20200617  15:45:00,1.0564,1.0565,1.0564,1.0565,12,1.05641,11,45,0.000543,0.000738,0.000207,NO,NO
CHF,20200617  15:50:00,1.0565,1.0565,1.0564,1.0564,36,1.05649,20,50,0.000696,0.000576,0.000477,SELL,NO
CHF,20200617  15:55:00,1.0566,1.0569,1.0566,1.0568,139,1.05675,56,55,0.001023,0.000978,0.001305,NO,NO
CHF,20200617  16:00:00,1.0567,1.0567,1.0563,1.0564,87,1.05634,25,0,0.00045,-8.4E-05,-0.000513,SELL,NO
CHF,20200617  16:05:00,1.0565,1.0565,1.0565,1.0565,2,1.0565,2,5,0.000477,0.000354,9E-06,SELL,NO
CHF,20200617  16:10:00,1.0565,1.0566,1.0565,1.0565,22,1.05657,15,10,0.000384,0.00051,0.00018,NO,NO
CHF,20200617  16:15:00,1.0565,1.0565,1.0565,1.0565,1,1.0565,1,15,0.000189,0.00027,-0.000144,NO,NO
CHF,20200617  16:20:00,1.0565,1.0565,1.0565,1.0565,3,1.0565,3,20,0.00015,4.2E-05,8.1E-05,NO,NO
CHF,20200617  16:25:00,1.0565,1.0568,1.0565,1.0568,70,1.05667,28,25,0.000381,0.000414,0.000549,BUY,NO
CHF,20200617  16:30:00,1.0568,1.0568,1.0566,1.0566,14,1.05671,6,30,0.000423,0.000456,0.00054,BUY,NO
CHF,20200617  16:35:00,1.0566,1.0566,1.0566,1.0566,11,1.0566,2,35,0.000255,0.000144,1.8E-05,SELL,NO
CHF,20200617  16:40:00,1.0566,1.0566,1.0566,1.0566,5,1.0566,1,40,0.000141,0.000294,-7.2E-05,NO,NO
CHF,20200617  16:45:00,1.0566,1.0569,1.0566,1.0568,24,1.05669,12,45,0.000231,0.000414,0.000162,NO,NO
CHF,20200617  16:50:00,1.0569,1.0569,1.0568,1.0569,21,1.05688,14,50,0.000432,0.000768,0.000828,BUY,NO
CHF,20200617  16:55:00,1.0569,1.057,1.0569,1.057,23,1.05691,14,55,0.000444,0.000756,0.000783,BUY,NO
CHF,20200618  09:30:00,1.0542,1.0545,1.0542,1.0545,114,1.05436,65,30,-0.002541,-0.005424,-0.008676,SELL,NO
CHF,20200618  09:35:00,1.0544,1.0546,1.0543,1.0546,42,1.05447,22,35,-0.002457,-0.00522,-0.006264,SELL,NO
CHF,20200618  09:40:00,1.0546,1.0546,1.0541,1.0541,31,1.05442,19,40,-0.002568,-0.005352,-0.004446,NO,NO
CHF,20200618  09:45:00,1.0541,1.0541,1.0537,1.0537,52,1.05388,32,45,-0.003258,-0.00675,-0.004176,NO,NO
CHF,20200618  09:50:00,1.0536,1.0536,1.0531,1.0532,141,1.05344,70,50,-0.003816,-0.007992,-0.003033,NO,NO
CHF,20200618  09:55:00,1.0534,1.0535,1.0533,1.0533,71,1.0534,40,55,-0.003894,-0.006744,-0.002349,NO,NO
CHF,20200618  10:00:00,1.0533,1.0534,1.053,1.0533,115,1.05318,48,0,-0.004164,-0.00594,-0.002178,NO,NO
CHF,20200618  10:05:00,1.0533,1.0534,1.0531,1.0532,62,1.05325,38,5,-0.004131,-0.004296,-0.00081,NO,NO
CHF,20200618  10:10:00,1.0532,1.0536,1.0531,1.0536,42,1.05336,24,10,-0.004092,-0.002214,0.000153,BUY,NO
CHF,20200618  10:15:00,1.0535,1.0537,1.0534,1.0536,77,1.05352,33,15,-0.003228,-0.001278,0.000801,BUY,NO
CHF,20200618  10:20:00,1.0536,1.0539,1.0531,1.0531,126,1.05355,61,20,-0.002526,-0.000564,0.000801,BUY,NO
CHF,20200618  10:25:00,1.053,1.0535,1.0528,1.0534,107,1.05314,60,25,-0.00228,-0.000804,-0.001008,NO,NO
CHF,20200618  10:30:00,1.0534,1.0534,1.0527,1.0528,275,1.05309,139,30,-0.001431,-0.000546,-0.001089,NO,NO
CHF,20200618  10:35:00,1.0527,1.0531,1.0523,1.053,209,1.05262,82,35,-0.001719,-0.001626,-0.002538,NO,NO
CHF,20200618  10:40:00,1.053,1.0537,1.0529,1.0533,259,1.05342,116,40,-0.000438,0.000222,0.001152,BUY,NO
CHF,20200618  10:45:00,1.0533,1.0533,1.0531,1.0533,101,1.05322,55,45,-0.000306,-0.00048,0.000549,NO,NO
CHF,20200618  10:50:00,1.0533,1.0536,1.0533,1.0534,173,1.05344,75,50,0.000147,0.000114,0.001269,NO,NO
CHF,20200618  10:55:00,1.0534,1.0545,1.0532,1.0544,292,1.05397,133,55,0.000807,0.001548,0.002862,BUY,NO
CHF,20200618  11:00:00,1.0544,1.0545,1.054,1.0542,189,1.05425,80,0,0.001107,0.00276,0.002655,NO,NO
CHF,20200618  11:05:00,1.0542,1.0546,1.0542,1.0546,74,1.05445,39,5,0.001236,0.003318,0.002628,NO,NO
CHF,20200618  11:10:00,1.0546,1.0554,1.0546,1.0554,198,1.05513,90,10,0.002085,0.004902,0.003969,NO,NO
CHF,20200618  11:15:00,1.0554,1.0555,1.0552,1.0552,110,1.05541,47,15,0.002502,0.005364,0.003456,NO,NO
CHF,20200618  11:20:00,1.0552,1.0554,1.055,1.055,163,1.05513,63,20,0.002436,0.003882,0.001152,NO,NO
CHF,20200618  11:25:00,1.0551,1.0552,1.055,1.0551,73,1.05509,24,25,0.002427,0.003288,0.000216,NO,NO
CHF,20200618  11:30:00,1.0553,1.0554,1.0547,1.0547,70,1.05523,22,30,0.002571,0.002886,0.000144,NO,NO
CHF,20200618  11:35:00,1.0547,1.0547,1.0544,1.0545,52,1.05456,30,35,0.001662,0.000264,-0.002358,SELL,NO
